img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9994_212486749.jpeg,1182,1517,110,29,1140,1512,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9679_50258806.jpg,1030,1545,0,72,988,1524,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9958_8654509.jpeg,1058,812,0,37,1035,747,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_233562674.jpeg,521,549,24,0,494,547,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9972_279063303.jpg,624,952,28,19,595,767,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_166650857.jpeg,538,482,10,10,520,457,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_87384768.jpg,890,811,56,32,852,764,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9954_98834669.jpg,1285,741,0,0,741,1285,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9427_144735871.jpg,620,930,0,175,577,922,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9865_81522392.jpeg,250,214,0,0,214,250,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_211277582.jpg,485,694,8,8,466,691,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9983_146500870.jpg,1233,1446,56,33,1179,1446,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9999_99879412.jpg,1174,1000,32,24,1035,926,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9985_205075235.jpeg,908,1029,40,58,655,1020,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_191954483.jpg,948,974,27,3,937,910,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_257327236.jpeg,1251,906,29,47,1187,858,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9826_296934345.jpeg,1327,791,32,31,1311,779,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9984_160157708.jpeg,285,194,20,24,268,185,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9969_132885512.jpeg,981,1038,47,6,936,1005,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9897_83633607.jpeg,1185,1078,45,46,1167,1037,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_240730084.jpeg,1904,1247,49,23,1382,1220,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9983_78157595.jpeg,1037,985,25,10,1000,985,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_277748360.jpg,1419,1191,949,178,1417,814,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_48814775.jpg,803,1388,39,57,794,1345,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9951_253471392.jpg,168,243,27,24,156,227,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_290221545.jpeg,1367,1581,44,6,1367,1581,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_243204051.jpg,558,546,11,8,551,506,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.7735_164337609.jpg,1060,1905,18,413,1051,1886,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9980_105126786.jpeg,594,510,46,17,577,455,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_110563642.jpeg,152,160,8,0,120,153,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_51753050.jpg,756,608,14,17,738,559,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9961_210570668.jpeg,272,245,56,68,255,245,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_299100375.jpeg,514,447,0,5,495,430,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_14083260.jpg,980,1567,39,129,813,1567,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_218406422.jpeg,529,352,16,14,517,341,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9957_182111409.jpeg,838,1088,43,22,811,1074,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_141262314.jpg,658,938,24,57,636,902,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9936_202790174.jpeg,668,541,7,6,657,491,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_75848800.jpg,653,915,19,13,630,886,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_78756517.jpg,1400,1256,17,56,1356,1191,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_202629931.jpg,801,984,29,7,773,981,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_158456996.jpg,1642,1176,116,33,1619,1144,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9985_51669958.jpg,228,429,13,6,215,426,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9946_298684868.jpeg,1360,1574,58,104,1308,1545,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9707_220498142.jpg,1511,1054,46,146,846,922,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9977_20150971.jpg,445,607,8,89,423,601,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_241183354.jpg,1028,1409,94,33,988,1405,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_295347970.jpg,1404,1640,67,316,1358,1639,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9993_202858365.jpg,870,1161,33,42,865,1145,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_167717255.jpeg,1073,1298,24,16,1012,1298,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9921_50655962.jpg,625,875,43,12,595,857,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9981_282593149.jpeg,1134,1904,40,73,1095,1904,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9983_141770966.jpg,371,353,3,5,368,335,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.8104_212300800.jpg,1053,1162,109,172,950,1138,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9981_128941411.jpeg,291,249,5,28,286,240,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.7373_265210207.jpeg,644,1159,0,0,1159,644,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9987_233963771.jpeg,745,956,17,5,669,877,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9971_150824732.jpeg,1008,928,18,7,962,863,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9976_55633687.jpg,301,443,18,1,254,374,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_138530786.jpg,985,1116,60,32,888,1076,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9977_208232255.jpg,815,574,10,19,792,547,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_198433586.jpeg,1236,1824,5,29,1200,1766,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9218_110322676.jpeg,477,505,28,1,461,505,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_272214338.jpg,1515,1164,0,15,1494,1155,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_204095177.jpg,621,829,20,12,581,826,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_162865227.jpg,1411,1155,30,66,1297,1077,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_150675152.jpg,878,931,46,8,858,923,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9990_83424131.jpg,877,1266,46,14,863,1191,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_138530776.jpg,701,765,43,0,683,748,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9821_5762014.jpg,952,1310,111,26,905,808,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9994_171827177.jpeg,663,1017,42,27,634,983,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9987_162599339.jpg,893,1015,31,3,841,989,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_136423521.jpg,914,1585,43,19,858,1554,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9979_35467559.jpg,886,1124,63,211,829,1116,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_76800027.jpg,615,981,17,21,585,978,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9848_166026462.jpg,551,392,10,12,438,378,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_296468581.jpeg,474,358,16,14,407,344,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9987_20008081.jpg,291,341,25,12,277,340,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9978_84570474.jpg,334,288,5,10,320,275,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_166521924.jpg,709,567,152,19,704,546,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_230220339.jpeg,1205,1192,56,37,1197,1164,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9987_91752744.jpeg,1295,1119,24,21,1285,1096,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_53913183.jpg,1117,1235,90,12,1063,1168,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9977_43735396.jpeg,1424,1111,45,28,1393,1065,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9983_128959299.jpg,654,614,0,16,650,573,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_235800219.jpg,714,932,45,11,673,925,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_209558968.jpg,311,369,17,11,302,367,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9956_82942564.jpg,400,275,18,11,296,259,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_76407955.jpg,399,581,20,7,377,577,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_260595929.jpg,734,640,126,7,721,609,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9949_77148784.jpeg,334,353,0,0,353,334,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9982_203038215.jpeg,500,438,114,19,484,413,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9981_201533119.jpg,511,466,59,19,491,452,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_139308609.jpeg,1045,1228,32,20,1043,1226,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_237166470.jpeg,273,339,21,7,263,339,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9998_241718435.jpeg,894,984,0,2,887,984,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_256547048.jpeg,1460,913,204,35,1440,892,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9205_144735871.jpg,805,914,321,652,774,913,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9978_160027612.jpg,1451,1002,10,32,1416,941,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9975_52058880.jpg,553,446,21,22,552,385,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_164244328.jpeg,850,585,8,4,840,574,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9958_1951508.jpg,617,496,14,16,557,474,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9990_287230063.jpeg,351,359,7,0,307,348,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9982_236003746.jpg,1180,537,197,24,1113,517,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9993_173391203.jpg,595,568,82,19,591,547,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9982_202264063.jpeg,509,674,33,5,493,654,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_299594669.jpg,732,786,36,19,699,769,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9964_284346137.jpeg,1187,932,0,29,1172,831,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9974_78157924.jpeg,919,1173,43,59,876,1136,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9994_235524474.jpeg,1085,1120,16,1,1058,1057,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9984_226706361.jpg,720,665,88,50,664,572,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9964_296232189.jpeg,373,366,7,12,367,354,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9981_109670793.jpeg,493,513,18,0,455,497,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9970_207140143.jpeg,470,335,49,30,441,318,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_1951498.jpg,984,1025,69,0,905,1015,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9982_201874061.jpeg,829,1099,92,27,791,1065,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_163266569.jpg,1071,918,3,218,880,887,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_45531819.jpg,431,396,13,19,426,351,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9949_201172277.jpg,901,657,208,79,776,638,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9955_155489027.jpg,1027,1145,161,72,948,852,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9959_225314205.jpeg,805,629,1,15,793,600,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9408_297780611.jpeg,1031,899,42,3,879,857,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_79964942.jpg,533,435,0,35,523,408,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9984_40423182.jpeg,742,454,171,27,728,419,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9991_246975019.jpeg,510,594,8,3,496,594,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_235659066.jpeg,1648,1089,131,54,1455,1032,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9997_261520198.jpg,1294,1185,290,50,1225,1097,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9930_84388084.jpeg,1230,711,93,41,1162,673,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_165772120.jpg,1052,1595,34,55,1001,1584,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9944_163679355.jpg,1308,1164,6,53,988,990,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9986_52662201.jpg,243,250,6,0,228,244,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9942_103974148.jpeg,1665,798,130,8,1505,772,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_231966079.jpg,663,488,0,35,634,483,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9934_213232873.jpg,1718,982,0,40,1684,963,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9970_237941867.jpeg,512,557,22,39,398,480,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9989_297875046.jpg,540,672,15,4,531,655,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9970_202048651.jpeg,1373,1301,170,190,1332,1233,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9996_203608525.jpg,916,1223,11,9,880,1218,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9992_221470012.jpeg,374,552,19,5,355,488,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_214490836.jpg,996,1005,4,3,965,989,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9994_150637978.jpeg,1204,1870,104,94,1128,1490,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9998_38970979.jpeg,1065,907,21,95,1052,897,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9995_277719961.jpg,739,1039,26,2,654,948,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9761_199921418.jpg,507,612,61,128,479,603,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9978_155346925.jpg,777,1670,69,66,700,1608,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9980_93434295.jpg,1561,1108,76,18,1508,1079,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_87257365.jpeg,425,378,10,4,408,362,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9988_146584722.jpg,955,830,13,27,906,760,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9985_220886438.jpg,1272,1486,72,35,1235,1482,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9980_242502529.jpeg,390,447,20,6,381,381,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9975_11356450.jpeg,765,560,3,22,707,538,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9905_82719355.jpeg,1275,1314,30,340,662,939,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9981_217562287.jpeg,808,960,16,11,793,960,japonicus
../inaturalist-six-cropped/inaturalist/inaturalist_crawler_data_all_cleaned_sub/japonicus/0.9980_72349541.jpeg,290,284,12,15,282,257,japonicus
